tket_bench,4gt10-v1_81.qasm,63,0,9,50,12,1,0,0,148,66,26,4,26,4,0.3
tket_bench,one-two-three-v1_99.qasm,56,0,5,44,12,0,0,0,132,59,26,4,26,4,0.2
tket_bench,alu-v0_26.qasm,35,0,0,27,7,1,0,0,84,38,24,3,24,3,0.2
tket_bench,rd53_138.qasm,56,0,0,41,15,0,0,0,132,60,34,10,34,10,0.2
tket_bench,rd53_135.qasm,126,0,11,95,30,1,0,0,296,134,39,12,39,12,0.3
tket_bench,ham15_107.qasm,3815,0,1167,3019,795,1,0,0,8763,3858,125,52,125,52,0.419
tket_bench,alu-v3_35.qasm,14,0,0,9,4,1,0,0,37,18,25,4,25,4,0.2
tket_bench,alu-v2_33.qasm,14,0,0,10,3,1,0,0,37,17,26,4,26,4,0.2
tket_bench,4gt13_90.qasm,42,0,0,36,5,1,0,0,107,53,52,17,52,17,0.2
tket_bench,mod8-10_178.qasm,147,0,41,117,29,1,0,0,342,152,19,1,19,1,0.3
tket_bench,pf2_20_before.qasm,280,120,160,160,0,0,0,60,1440,240,1193,913,1193,913,0.14
tket_bench,mod5mils_65.qasm,14,0,0,12,1,1,0,0,35,16,23,3,23,3,0.2
tket_bench,alu-v2_32.qasm,70,0,8,59,10,1,0,0,163,72,23,3,23,3,0.3
tket_bench,rd53_130.qasm,448,0,145,383,65,0,0,0,1043,448,16,0,16,0,0.10
tket_bench,4gt12-v0_88.qasm,84,0,23,66,17,1,0,0,194,86,22,2,22,2,0.2
tket_bench,4gt4-v0_72.qasm,112,0,22,97,15,0,0,0,258,113,19,1,19,1,0.3
tket_bench,4gt12-v0_86.qasm,105,0,4,89,15,1,0,0,251,116,52,17,52,17,0.3
tket_bench,pf4_30_before.qasm,2100,780,1320,1320,0,0,0,390,10800,1800,10636,8896,10636,8896,0.301
tket_bench,mod5adder_127.qasm,238,0,74,186,24,2,26,0,555,239,27,5,27,5,0.5
tket_bench,pf1_20_after.qasm,160,60,80,80,0,0,20,30,540,120,668,528,668,528,0.9
tket_bench,pf2_10_before.qasm,140,60,80,80,0,0,0,30,720,120,358,218,358,218,0.4
tket_bench,rd84_142.qasm,147,0,0,101,45,1,0,0,343,154,58,28,58,28,0.3
tket_bench,ham3_102.qasm,7,0,0,5,1,1,0,0,20,11,27,4,27,4,0.2
tket_bench,4mod5-v0_19.qasm,14,0,0,12,1,1,0,0,35,16,23,3,23,3,0.2
tket_bench,pf1_40_after.qasm,320,120,160,160,0,0,40,60,1080,240,2518,2238,2518,2238,0.50
tket_bench,mod8-10_177.qasm,189,0,54,161,27,1,0,0,440,196,23,3,23,3,0.4
tket_bench,ham7_104.qasm,133,0,28,106,26,1,0,0,320,149,55,16,55,16,0.3
tket_bench,majority_239.qasm,266,0,49,234,31,1,0,0,612,267,19,1,19,1,0.5
tket_bench,ex-1_166.qasm,7,0,0,5,1,1,0,0,19,9,16,0,16,0,0.2
